275,147,162
276,83,67
277,142,26
278,42,146
279,120,173
280,57,141
281,20,184
282,52,146
283,65,188
284,68,136
285,121,131
286,62,20
287,139,45
288,90,132
289,61,136
290,123,48
291,133,54
292,77,129
293,27,20
294,62,125
295,55,46
296,129,48
297,94,51
298,51,19
299,34,104
300,51,162
301,110,185
302,13,176
303,88,45
304,123,194
305,109,15
306,107,127
307,112,77
308,13,151
309,95,156
310,118,137
311,73,174
312,19,196
313,21,183
314,70,106
315,75,196
316,63,30
317,29,160
318,49,44
319,104,51
320,135,159
321,88,126
322,26,88
323,54,172
324,19,175
325,123,192
326,12,34
327,25,119
328,113,175
329,82,162
330,115,49
331,104,151
332,15,41
333,17,181
334,10,40
335,94,136
336,52,186
337,15,197
338,70,36
339,131,106
340,31,86
341,90,170
342,139,19
343,22,108
344,49,58
345,131,162
346,20,43
347,42,116
348,91,189
349,17,179
350,24,133
351,28,66
352,149,115
353,149,127
354,81,182
355,16,156
356,109,131
357,18,72
358,144,94
359,39,166
360,144,149
361,81,60
362,132,32
363,37,155
364,110,134
365,122,130
366,28,137
367,56,115
368,84,71
369,65,178
370,114,101
371,109,79
372,144,128
373,98,116
374,123,122
375,87,33
376,149,60
377,21,191
378,91,99
379,11,180
380,70,122
381,83,191
382,13,24
383,16,80
384,123,158
385,137,34
386,47,194
387,74,110
388,137,80
389,118,35
390,89,140
391,100,27
392,14,100
393,62,136
394,53,30
395,41,174
396,55,150
397,34,82
398,91,186
399,46,125
400,25,199
401,28,130
402,104,62
403,146,105
404,39,71
405,71,170
406,60,142
407,63,186
408,83,85
409,114,55
410,130,84
411,67,132
412,116,141
413,60,73
414,99,45
415,66,47
416,31,197
417,15,74
418,84,32
419,78,104
420,29,56
421,48,146
422,118,74
423,91,103
424,143,100
425,21,172
426,98,167
427,116,131
428,46,195
429,137,83
430,119,165
431,78,114
432,91,169
433,107,123
434,133,38
435,147,155
436,46,178
437,131,107
438,16,188
439,61,97
440,25,193
441,107,61
442,112,196
443,15,38
444,145,45
445,92,135
446,121,29
447,56,99
448,127,112
449,98,65
450,121,109
451,110,85
452,18,98
453,39,170
454,51,176
455,46,109
456,58,56
457,80,132
458,50,66
459,91,89
460,15,31
461,85,38
462,129,19
463,24,87
464,76,113
465,35,183
466,136,191
467,49,130
468,33,102
469,134,134
470,62,31
471,57,89
472,38,42
473,77,50
474,115,142
475,35,49
476,99,187
477,145,15
478,48,185
479,34,87
480,137,170
481,73,35
482,111,147
483,82,58
484,54,194
485,113,109
486,145,105
487,96,143
488,79,197
489,67,69
490,90,73
491,34,73
492,84,147
493,127,186
494,118,116
495,33,57
496,23,189
497,95,72
498,110,113
499,60,29
500,28,61
501,22,184
502,97,121
503,97,114
504,94,67
505,64,165
506,47,121
507,24,159
508,127,69
509,131,105
510,60,198
511,117,98
512,60,122
513,40,141
514,95,107
515,62,144
516,139,95
517,97,106
518,51,64
519,106,28
520,66,105
521,38,142
522,69,136
523,111,86
524,131,60
525,95,24
526,72,179
527,66,38
528,139,17
529,140,103
530,79,58
531,125,156
532,145,118
533,47,144
534,111,142
535,66,137
536,85,45
537,58,47
538,106,136
539,149,115
540,71,91
541,91,31
542,31,88
543,142,36
544,105,151
545,124,130
546,66,158
547,31,129
548,103,109
549,83,96
550,21,107
551,41,194
552,43,30
553,62,61
554,30,192
555,31,27
556,91,31
557,105,180
558,33,25
559,71,199
560,109,69
561,134,21
562,138,74
563,110,60
564,35,146
565,12,117
566,113,126
567,80,156
568,110,174
569,96,84
570,119,81
571,47,163
572,62,164
573,126,75
574,106,106
575,135,29
576,11,166
577,126,143
578,30,128
579,116,72
580,125,104
581,38,63
582,43,160
583,99,42
584,103,190
585,95,74
586,26,73
587,107,111
588,146,65
589,128,91
590,127,34
591,90,161
592,124,198
593,98,170
594,60,177
595,123,18
596,48,132
597,90,197
598,85,199
599,108,92
600,72,167
601,35,65
602,68,31
603,92,44
604,28,87
605,13,177
606,149,19
607,149,67
608,59,28
609,45,70
610,41,190
611,149,80
612,60,152
613,95,111
614,104,166
615,46,161
616,12,182
617,138,47
618,139,153
619,24,88
620,37,44
621,23,81
622,58,105
623,23,63
624,61,77
625,63,182
626,72,192
627,122,161
628,114,22
629,31,175
630,112,186
631,118,120
632,132,175
633,84,32
634,138,77
635,148,25
636,106,189
637,115,106
638,107,99
639,111,121
640,109,19
641,55,119
642,36,92
643,16,83
644,132,185
645,66,137
646,82,197
647,146,26
648,141,80
649,58,63
650,67,160
651,33,104
652,126,113
653,91,122
654,90,194
655,130,102
656,138,41
657,135,75
658,47,183
659,33,51
660,131,35
661,136,106
662,26,94
663,31,49
664,128,74
665,22,111
666,31,42
667,66,120
668,71,41
669,40,118
670,50,186
671,61,32
672,61,53
673,122,99
674,53,101
675,140,37
676,41,19
677,31,56
678,115,197
679,123,113
680,30,27
681,142,74
682,84,168
683,120,109
684,122,73
685,131,68
686,125,60
687,83,68
688,126,19
689,60,142
690,28,32
691,98,94
692,37,130
693,87,60
694,57,171
695,35,122
696,55,98
697,26,119
698,140,134
699,58,136
700,87,86
701,95,196
702,132,84
703,106,84
704,31,198
705,93,192
706,49,126
707,75,179
708,57,51
709,81,120
710,32,194
711,114,184
712,95,158
713,132,96
714,145,181
715,12,25
716,77,17
717,85,87
718,110,74
719,52,80
720,104,163
721,118,100
722,129,176
723,93,146
724,37,29
725,134,152
726,107,74
727,31,55
728,16,120
729,121,93
730,146,181
731,60,158
732,90,69
733,107,130
734,124,168
735,43,144
736,133,38
737,55,158
738,75,132
739,10,61
740,127,188
741,126,173
742,98,184
743,109,115
744,99,119
745,149,25
746,54,125
747,84,165
748,145,105
749,54,54
750,22,161
751,84,57
752,57,43
753,88,108
754,134,90
755,63,172
756,87,158
757,100,86
758,140,18
759,38,187
760,81,111
761,97,177
762,122,117
763,111,48
764,61,181
765,129,104
766,30,176
767,126,118
768,30,30
769,95,83
770,48,46
771,24,93
772,44,172
773,82,59
774,117,36
775,33,183
776,129,199
777,64,146
778,33,19
779,121,65
780,57,181
781,54,113
782,80,56
783,24,71
784,149,169
785,29,163
786,45,175
787,144,162
788,97,104
789,112,50
790,43,55
791,36,92
792,20,193
793,149,98
794,26,108
795,17,164
796,11,117
797,32,72
798,22,74
799,25,173
800,122,183
801,65,55
802,16,157
803,37,111
804,68,107
805,86,54
806,67,199
807,19,195
808,145,159
809,97,65
810,66,187
811,15,175
812,79,124
813,13,112
814,90,104
815,14,77
816,83,173
817,74,69
818,115,45
819,83,129
820,39,194
821,130,159
822,62,149
823,62,185
824,75,42
825,140,97
826,57,198
827,38,160
828,137,185
829,26,126
830,137,36
831,129,38
832,123,109
833,18,180
834,81,59
835,92,132
836,29,116
837,144,39
838,61,17
839,51,171
840,57,34
841,32,95
842,43,160
843,104,111
844,141,85
845,121,90
846,56,78
847,26,95
848,51,67
849,91,61
850,130,84
851,99,44
852,116,175
853,121,199
854,109,78
855,22,183
856,30,118
857,86,111
858,58,77
859,29,48
860,91,35
861,14,41
862,55,40
863,138,132
864,13,122
865,107,123
866,35,180
867,67,95
868,93,133
869,51,52
870,87,17
871,18,95
872,12,70
873,65,26
874,137,110
875,102,115
876,67,150
877,46,102
878,148,17
879,142,61
880,112,48
881,117,192
882,105,158
883,134,111
884,21,119
885,63,63
886,103,105
887,39,77
888,90,51
889,56,140
890,106,157
891,23,96
892,16,126
893,149,49
894,22,27
895,118,18
896,86,16
897,15,74
898,43,26
899,73,131
900,22,175
901,145,115
902,64,199
903,116,43
904,47,162
905,22,113
906,46,111
907,60,151
908,61,50
909,38,133
910,105,134
911,26,97
912,51,187
913,137,74
914,128,103
915,62,41
916,89,156
917,44,96
918,56,123
919,65,51
920,37,59
921,76,118
922,145,81
923,143,166
924,84,142
925,78,188
926,95,120
927,98,23
928,140,72
929,80,162
930,44,79
931,25,114
932,38,142
933,73,150
934,114,189
935,55,88
936,42,120
937,121,30
938,116,108
939,27,63
940,29,167
941,82,122
942,98,58
943,23,166
944,10,199
945,54,170
946,130,26
947,140,19
948,118,89
949,83,175
950,35,139
951,118,16
952,128,40
953,14,99
954,127,133
955,44,168
956,96,123
957,25,95
958,85,43
959,141,32
960,43,151
961,99,72
962,60,118
963,27,15
964,14,110
965,68,68
966,122,97
967,107,162
968,106,21
969,42,137
970,93,43
971,141,74
972,61,160
973,20,28
974,19,118
975,145,167
976,105,194
977,112,138
978,10,139
979,137,31
980,130,188
981,125,85
982,54,22
983,114,115
984,59,154
985,28,81
986,111,161
987,49,82
988,100,85
989,70,51
990,101,167
991,83,146
992,28,73
993,121,23
994,131,132
995,41,31
996,80,22
997,90,19
998,102,17
999,55,103
1000,107,191
1001,75,196
1002,68,148
1003,18,121
1004,99,65
1005,36,67
1006,39,65
1007,32,135
1008,97,117
1009,149,31
1010,121,137
1011,44,62
1012,82,35
1013,49,169
1014,60,15
1015,86,165
1016,94,169
1017,30,142
1018,103,42
1019,60,88
1020,22,124
1021,32,25
1022,145,50
1023,105,118
1024,67,156
1025,76,71
1026,72,92
1027,35,47
1028,125,102
1029,107,122
1030,61,89
1031,70,76
1032,83,51
1033,102,182
1034,51,161
1035,80,184
1036,143,91
1037,13,161
1038,76,163
1039,55,186
1040,26,49
1041,120,139
1042,82,125
1043,100,171
1044,32,186
1045,102,18
1046,132,127
1047,27,189
1048,112,86
1049,75,189
1050,71,43
1051,108,119
1052,44,120
1053,82,116
1054,146,195
1055,58,185
1056,12,109
1057,11,19
1058,100,71
1059,21,155
1060,61,49
1061,62,23
1062,145,17
1063,86,105
1064,38,199
1065,95,73
1066,105,103
1067,130,109
1068,140,178
1069,64,158
1070,19,24
1071,72,103
1072,40,81
1073,65,114
1074,124,107
1075,86,76
1076,44,153
1077,107,133
1078,137,46
1079,39,146
1080,76,125
1081,99,178
1082,82,187
1083,132,69
1084,128,35
1085,41,100
1086,117,198
1087,60,169
1088,16,22
1089,82,47
1090,25,150
1091,26,61
1092,114,64
1093,93,22
1094,142,51
1095,39,151
1096,66,96
1097,99,93
1098,54,42
1099,128,117
1100,137,196
1101,112,94
1102,112,184
1103,37,125
1104,57,198
1105,65,194
1106,51,36
1107,115,77
1108,120,149
1109,41,166
1110,50,185
1111,102,46
1112,61,97
1113,58,74
1114,30,69
1115,102,63
1116,65,113
1117,32,121
1118,87,78
1119,12,25
1120,119,39
1121,69,121
1122,107,144
1123,101,59
1124,130,135
1125,23,23
1126,143,61
1127,22,70
1128,143,195
1129,129,15
1130,100,97
1131,50,196
1132,145,185
1133,146,117
1134,55,24
1135,33,85
1136,108,121
1137,112,184
1138,50,113
1139,51,120
1140,17,92
1141,141,146
1142,56,93
1143,79,195
1144,76,148
1145,66,124
1146,55,108
1147,51,194
1148,102,136
1149,125,181
1150,75,26
1151,146,62
1152,95,146
1153,47,23
1154,106,162
1155,135,161
1156,130,76
1157,65,123
1158,22,144
1159,12,93
1160,96,176
1161,73,173
1162,139,176
1163,28,104
1164,118,75
1165,55,72
1166,78,125
1167,60,60
1168,24,85
1169,102,185
1170,131,15
1171,55,191
1172,120,129
1173,109,15
1174,99,23
1175,116,149
1176,13,42
1177,76,157
1178,13,176
1179,46,134
1180,62,79
1181,92,107
1182,123,68
1183,123,93
1184,75,115
1185,52,150
1186,69,137
1187,141,198
1188,72,167
1189,83,177
1190,134,118
1191,107,155
1192,34,122
1193,43,131
1194,71,163
1195,48,193
1196,71,177
1197,62,134
1198,110,119
1199,36,166
1200,111,102
1201,144,83
1202,47,117
1203,120,105
1204,61,44
1205,120,123
1206,148,79
1207,122,183
1208,110,114
1209,102,16
1210,112,130
1211,102,131
1212,15,115
1213,41,50
1214,36,125
1215,82,142
1216,106,66
1217,35,164
1218,114,121
1219,63,182
1220,14,65
1221,118,146
1222,85,18
1223,87,118
1224,95,134
1225,141,191
1226,34,130
1227,123,37
1228,50,130
1229,119,113
1230,143,71
1231,33,66
1232,147,29
1233,52,88
1234,69,171
1235,128,182
1236,97,162
1237,52,100
1238,148,41
1239,86,30
1240,63,84
1241,96,193
1242,92,147
1243,105,39
1244,94,114
1245,20,117
1246,138,56
1247,115,172
1248,78,91
1249,113,137
1250,125,28
1251,98,194
1252,38,169
1253,50,192
1254,45,100
1255,25,38
1256,35,149
1257,52,193
1258,72,133
1259,142,60
1260,10,57
1261,141,164
1262,95,159
1263,23,64
1264,21,187
1265,52,169
1266,70,79
1267,49,52
1268,87,46
1269,32,86
1270,114,127
1271,111,125
1272,119,120
1273,53,31
1274,33,126
1275,101,100
1276,47,161
1277,126,152
1278,71,24
1279,18,48
1280,126,193
1281,105,74
1282,37,101
1283,108,30
1284,117,145
1285,46,81
1286,28,163
1287,25,160
1288,58,196
1289,98,104
1290,65,72
1291,80,170
1292,69,39
1293,74,82
1294,133,125
1295,100,142
1296,70,45
1297,48,183
1298,94,106
1299,49,149
1300,128,108
1301,148,57
1302,103,196
1303,76,146
1304,53,91
1305,134,102
1306,12,166
1307,148,108
1308,79,38
1309,136,189
1310,21,77
1311,102,147
1312,24,119
1313,143,143
1314,134,52
1315,75,169
1316,15,187
1317,57,34
1318,11,132
1319,124,76
1320,50,15
1321,109,186
1322,83,20
1323,116,114
1324,143,104
1325,115,153
1326,44,15
1327,107,164
1328,78,73
1329,80,36
1330,100,90
1331,19,41
1332,36,103
1333,90,195
1334,74,149
1335,53,35
1336,49,132
1337,113,109
1338,115,174
1339,71,161
1340,25,145
1341,63,73
1342,84,54
1343,56,78
1344,42,22
1345,113,196
1346,136,127
1347,62,121
1348,147,123
1349,13,55
1350,135,28
1351,85,52
1352,105,112
1353,105,62
1354,72,194
1355,86,68
1356,32,191
1357,116,163
1358,103,22
1359,67,54
1360,66,64
1361,117,43
1362,22,98
1363,74,187
1364,125,187
1365,38,18
1366,30,187
1367,74,44
1368,130,59
1369,115,170
1370,45,38
1371,17,40
1372,73,148
1373,107,126
1374,131,97
1375,11,132
1376,46,144
1377,36,128
1378,114,189
1379,66,190
1380,101,18
1381,14,126
1382,137,155
1383,44,188
1384,107,126
1385,29,174
1386,96,134
1387,105,71
1388,68,98
1389,85,167
1390,62,16
1391,127,170
1392,22,49
1393,72,171
1394,26,146
1395,131,85
1396,59,197
1397,120,65
1398,41,91
1399,100,108
1400,134,122
1401,102,75
1402,85,133
1403,144,91
1404,82,139
1405,22,66
1406,149,193
1407,107,128
1408,139,126
1409,100,105
1410,61,99
1411,114,80
1412,77,115
1413,93,121
1414,107,22
1415,17,18
1416,19,191
1417,121,188
1418,143,44
1419,32,29
1420,50,142
1421,92,174
1422,13,151
1423,18,83
1424,10,188
1425,42,57
1426,94,177
1427,110,142
1428,63,53
1429,30,55
1430,49,147
1431,76,159
1432,125,75
1433,117,131
1434,141,58
1435,59,105
1436,42,86
1437,64,104
1438,58,115
1439,144,37
1440,70,195
1441,31,188
1442,102,40
1443,83,188
1444,68,19
1445,118,192
1446,34,80
1447,62,60
1448,39,189
1449,125,197
1450,86,120
1451,105,112
1452,143,142
1453,60,183
1454,18,143
1455,10,120
1456,66,46
1457,133,91
1458,72,117
1459,72,99
1460,89,47
1461,49,38
1462,48,150
1463,110,66
1464,15,66
1465,124,152
1466,47,33
1467,45,48
1468,129,125
1469,122,168
1470,125,58
1471,146,162
1472,146,178
1473,74,43
1474,73,29
1475,55,189
1476,88,127
1477,98,138
1478,37,102
1479,119,57
1480,32,36
1481,33,85
1482,134,110
1483,42,111
1484,128,196
1485,143,115
1486,42,176
1487,96,43
1488,52,20
1489,78,158
1490,120,71
1491,24,47
1492,66,174
1493,63,81
1494,24,58
1495,71,152
1496,111,92
1497,105,30
1498,103,193
1499,54,134
1500,62,169
1501,79,173
1502,30,52
1503,26,105
1504,109,86
1505,73,126
1506,91,19
1507,111,122
1508,108,167
1509,93,92
1510,139,35
1511,126,29
1512,72,38
1513,15,127
1514,77,60
1515,16,64
1516,112,75
1517,16,139
1518,43,187
1519,28,143
1520,131,93
1521,99,67
1522,60,198
1523,96,167
1524,140,114
1525,125,107
1526,88,199
1527,46,19
1528,47,117
1529,147,112
1530,38,121
1531,55,170
1532,110,159
1533,46,164
1534,124,18
1535,122,47
1536,72,66
1537,67,80
1538,109,75
1539,19,191
1540,95,76
1541,139,116
1542,129,56
1543,88,111
1544,35,194
1545,25,74
1546,95,18
1547,22,47
1548,45,85
1549,87,69
1550,36,168
1551,122,129
1552,20,93
1553,149,129
1554,110,190
1555,14,75
1556,21,94
1557,73,163
1558,86,87
1559,60,136
1560,51,84
1561,54,162
1562,25,164
1563,147,19
1564,92,83
1565,21,74
1566,87,23
1567,17,188
1568,94,172
1569,101,181
1570,124,116
1571,147,54
1572,103,122
1573,25,158
1574,118,129
1575,138,88
1576,143,55
1577,141,61
1578,37,15
1579,139,83
1580,70,111
1581,31,28
1582,61,54
1583,76,23
1584,25,193
1585,90,122
1586,92,199
1587,126,72
1588,67,39
1589,20,80
1590,139,158
1591,101,125
1592,102,74
1593,29,182
1594,87,23
1595,136,159
1596,45,92
1597,112,110
1598,81,103
1599,57,195
1600,18,100
1601,104,188
1602,139,191
1603,20,39
1604,35,85
1605,135,151
1606,35,184
1607,38,152
1608,51,91
1609,16,186
1610,63,187
1611,56,16
1612,24,90
1613,116,39
1614,83,49
1615,27,158
1616,19,80
1617,39,17
1618,15,27
1619,84,185
1620,78,21
1621,15,110
1622,58,30
1623,11,137
1624,39,62
1625,120,52
1626,17,53
1627,147,37
1628,60,93
1629,104,43
1630,94,53
1631,69,160
1632,131,96
1633,80,26
1634,143,159
1635,34,76
1636,85,93
1637,38,21
1638,16,178
1639,85,174
1640,107,118
1641,86,38
1642,48,177
1643,87,115
1644,75,161
1645,95,166
1646,145,17
1647,83,81
1648,95,148
1649,38,104
1650,135,62
1651,38,108
1652,126,125
1653,134,56
1654,99,96
1655,30,20
1656,23,137
1657,135,73
1658,144,199
1659,86,50
1660,119,76
1661,48,159
1662,75,17
1663,88,56
1664,29,99
1665,22,55
1666,146,155
1667,21,62
1668,45,39
1669,69,178
1670,76,169
1671,108,85
1672,97,15
1673,46,143
1674,123,25
1675,27,72
1676,51,110
1677,76,136
1678,26,168
1679,101,141
1680,110,59
1681,102,190
1682,60,54
1683,97,97
1684,102,128
1685,47,101
1686,55,37
1687,109,32
1688,40,38
1689,12,97
1690,82,36
1691,110,31
1692,75,167
1693,133,43
1694,44,117
1695,108,99
1696,41,177
1697,42,53
1698,102,113
1699,141,102
1700,133,58
1701,23,93
1702,97,189
1703,40,135
1704,129,195
1705,26,184
1706,130,133
1707,93,86
1708,95,40
1709,117,153
1710,73,89
1711,117,72
1712,142,119
1713,127,37
1714,26,152
1715,139,118
1716,103,86
1717,62,19
1718,131,128
1719,80,78
1720,118,38
1721,63,133
1722,84,130
1723,84,147
1724,57,63
1725,111,23
1726,44,81
1727,40,156
1728,93,177
1729,31,81
1730,67,93
1731,92,177
1732,42,67
1733,135,59
1734,50,105
1735,73,65
1736,19,180
1737,19,146
1738,54,112
1739,87,40
1740,13,80
1741,78,175
1742,44,157
1743,18,105
1744,78,120
1745,50,89
1746,107,160
1747,106,188
1748,51,182
1749,26,127
1750,46,138
1751,110,192
1752,50,197
1753,112,139
1754,67,116
1755,120,20
1756,85,144
1757,139,166
1758,88,46
1759,96,23
1760,59,165
1761,76,177
1762,40,83
1763,71,85
1764,14,120
1765,19,177
1766,60,97
1767,81,38
1768,37,110
1769,27,163
1770,35,46
1771,119,17
1772,119,56
1773,117,180
1774,65,177
1775,112,172
1776,102,182
1777,24,151
1778,108,183
1779,38,197
1780,19,165
1781,134,119
1782,88,157
1783,10,142
1784,17,84
1785,71,135
1786,54,129
1787,27,79
1788,141,29
1789,105,91
1790,68,191
1791,28,23
1792,24,192
1793,75,62
1794,42,196
1795,60,175
1796,145,191
1797,72,69
1798,59,110
1799,111,44
1800,127,70
1801,99,160
1802,67,147
1803,58,15
1804,110,147
1805,43,33
1806,59,90
1807,20,108
1808,47,168
1809,98,15
1810,124,33
1811,39,118
1812,63,17
1813,129,23
1814,119,40
1815,114,173
1816,88,92
1817,97,77
1818,104,88
1819,109,166
1820,49,153
1821,84,27
1822,121,29
1823,37,190
1824,133,132
1825,92,50
1826,36,137
1827,83,43
1828,55,64
1829,118,135
1830,12,15
1831,140,58
1832,64,63
1833,13,145
1834,89,135
1835,68,142
1836,53,120
1837,81,120
1838,30,66
1839,25,99
1840,115,178
1841,131,192
1842,25,94
1843,95,119
1844,83,122
1845,41,149
1846,105,49
1847,74,127
1848,80,24
1849,17,34
1850,147,58
1851,37,61
1852,108,40
1853,67,125
1854,85,169
1855,30,157
1856,103,69
1857,109,167
1858,142,16
1859,100,145
1860,101,110
1861,131,197
1862,113,88
1863,95,186
1864,110,105
1865,24,40
1866,50,140
1867,60,139
1868,19,89
1869,78,77
1870,66,156
1871,72,139
1872,131,145
1873,149,93
1874,51,45
1875,98,114
1876,130,109
1877,111,134
1878,18,15
1879,96,53
1880,51,55
1881,139,27
1882,35,53
1883,77,187
1884,80,121
1885,114,21
1886,147,77
1887,16,83
1888,48,76
1889,132,99
1890,134,181
1891,75,149
1892,119,15
1893,80,179
1894,123,181
1895,102,190
1896,56,118
1897,108,16
1898,70,152
1899,125,33
1900,110,40
1901,100,137
1902,108,111
1903,111,104
1904,141,176
1905,85,35
1906,71,55
1907,77,33
1908,141,83
1909,132,81
1910,43,83
1911,22,187
1912,48,33
1913,10,59
1914,66,119
1915,97,107
1916,56,178
1917,108,22
1918,27,61
1919,39,170
1920,146,180
1921,73,50
1922,149,15
1923,141,46
1924,105,136
1925,123,132
1926,70,137
1927,64,113
1928,52,35
1929,108,197
1930,82,134
1931,92,80
1932,81,97
1933,144,167
1934,102,147
1935,81,181
1936,30,189
1937,66,102
1938,30,193
1939,147,116
1940,55,159
1941,94,28
1942,91,161
1943,98,130
1944,56,60
1945,56,15
1946,144,104
1947,146,191
1948,114,46
1949,129,41
1950,143,159
1951,127,88
1952,54,155
1953,139,31
1954,138,70
1955,95,43
1956,95,188
1957,130,198
1958,68,103
1959,116,95
1960,33,36
1961,141,58
1962,100,62
1963,121,32
1964,78,89
1965,143,53
1966,22,49
1967,63,176
1968,136,160
1969,125,194
1970,114,196
1971,147,179
1972,70,58
1973,19,77
1974,25,95
1975,131,52
1976,134,130
1977,23,114
1978,74,177
1979,115,132
1980,149,65
1981,121,121
1982,91,165
1983,117,92
1984,101,132
1985,37,196
1986,34,199
1987,69,57
1988,88,172
1989,57,160
1990,92,173
1991,17,145
1992,72,51
1993,73,164
1994,42,197
1995,130,138
1996,96,88
1997,54,47
1998,136,19
1999,56,192
2000,63,187
2001,21,63
2002,132,182
2003,59,24
2004,142,151
2005,16,198
2006,117,101
2007,105,153
2008,30,90
2009,112,172
2010,136,145
2011,129,18
2012,41,124
2013,106,104
2014,20,128
2015,20,176
2016,82,188
2017,111,137
2018,117,43
2019,60,159
2020,64,166
2021,67,81
2022,117,43
2023,122,159
2024,79,116
2025,83,35
2026,89,75
2027,23,161
2028,77,83
2029,146,26
2030,105,91
2031,148,170
2032,84,32
2033,49,42
2034,32,198
2035,89,84
2036,41,64
2037,28,195
2038,148,92
2039,24,174
2040,110,70
2041,139,121
2042,73,132
2043,109,187
2044,44,164
2045,130,160
2046,120,84
2047,139,45
2048,132,104
2049,116,191
2050,74,39
2051,64,128
2052,101,77
2053,12,170
2054,62,96
2055,112,103
2056,94,130
2057,105,176
2058,69,34
2059,109,110
2060,57,49
2061,69,67
2062,117,73
2063,17,19
2064,15,73
2065,84,16
2066,52,148
2067,80,116
2068,96,78
2069,77,60
2070,147,139
2071,72,40
2072,126,125
2073,13,155
2074,89,23
2075,66,40
2076,110,122
2077,93,101
2078,47,70
2079,93,29
2080,57,97
2081,79,156
2082,116,104
2083,144,68
2084,76,25
2085,83,15
2086,45,160
2087,56,27
2088,45,146
2089,134,120
2090,21,157
2091,28,62
2092,142,108
2093,141,94
2094,142,58
2095,93,30
2096,33,175
2097,75,162
2098,67,41
2099,121,36
2100,20,163
2101,115,78
2102,26,139
2103,70,51
2104,32,170
2105,15,89
2106,137,55
2107,105,157
2108,49,146
2109,39,34
2110,75,61
2111,49,94
2112,126,132
2113,40,117
2114,17,79
2115,48,116
2116,88,127
2117,42,15
2118,74,65
2119,113,62
2120,18,145
2121,77,57
2122,105,196
2123,96,90
2124,87,133
2125,65,95
2126,27,38
2127,95,61
2128,17,88
2129,32,42
2130,139,131
2131,42,164
2132,17,146
2133,135,136
2134,76,155
2135,62,44
2136,71,136
2137,43,106
2138,89,50
2139,42,191
2140,116,62
2141,124,154
2142,61,189
