943,129,121
944,147,30
945,136,161
946,23,70
947,20,72
948,149,130
949,20,54
950,13,71
951,67,44
952,12,160
953,148,86
954,25,107
955,52,126
956,106,176
957,140,27
958,31,124
959,126,47
960,112,197
961,53,50
962,33,152
963,37,194
964,97,109
965,71,190
966,34,109
967,98,162
968,127,129
969,111,73
970,79,149
971,131,108
972,14,152
973,15,102
974,87,94
975,143,103
976,67,175
977,29,103
978,75,20
979,134,105
980,37,56
981,79,120
982,116,57
983,134,180
984,107,40
985,95,160
986,88,35
987,19,59
988,143,151
989,95,197
990,91,169
991,115,73
992,142,90
993,81,118
994,108,50
995,16,143
996,136,108
997,95,92
998,110,96
999,76,195
1000,123,107
